text,label,logits
teacher:We can do it right;student:We can do it,1,"[-2.810779810106487, 9.150625937206685, -2.973598223931223, -2.5102097138978596, -1.486031899009733, -2.5210596800018683]"
teacher:Then we can do it over here right,1,"[-2.8636975546689127, 8.68832217063183, -1.7170468176611562, -1.6287600445882484, -2.401689549372874, -2.559426937697597]"
teacher:Lastly would you do it for us okay,1,"[-1.6814646938772315, 8.753545991621111, -2.852000186712842, -1.7993918961630149, -1.0032569304290657, -1.681249271797379]"
teacher:You dont understand,1,"[-2.01041407338068, 9.207241090038123, -1.9295375007010398, -2.778487909629273, -1.0705816647445303, -2.2792812971603675]"
teacher:You got one here right,1,"[-2.283602049150421, 8.93970480001848, -1.3323498016789237, -1.4946867007985127, -1.5055496219377857, -2.4044117567229666]"
teacher:These are parallel right;student:What is it,1,"[-2.861583479270163, 8.819978410876338, -2.4538705923545248, -1.7168418670563974, -1.8546553141202085, -2.268032066617234]"
teacher:This triangle and the triangle over here are the same right,1,"[-2.5117426979630446, 9.667938221929715, -2.684677373422361, -2.403619417813302, -1.3689713906141934, -1.9140063796449824]"
teacher:See,1,"[-1.846995586003064, 9.434735034842447, -2.0192570192764503, -2.6552299140756865, -1.352311455496851, -1.8158311559516815]"
teacher:We can get it there right,1,"[-1.3404995912361117, 8.583153109025206, -1.2865275442482311, -2.849937432320444, -2.2728999550916997, -1.8115640075342927]"
teacher:You noticed a lot huh,1,"[-2.1201616510940715, 9.910859599688802, -1.8586350707809387, -2.6431282430086562, -1.5868058686527038, -2.6631404668650775]"
teacher:First of all this is one right,1,"[-2.6295995766422116, 8.129765697334415, -1.9088483245018508, -2.2048537082895066, -2.0383762383802257, -2.083180543373919]"
teacher:Two right,1,"[-2.86279557104804, 9.45930823258999, -1.1738128780464938, -1.4236346431696298, -2.140014011382326, -1.5571579297987341]"
teacher:Now then this time is drawing diagonal lines just on this side,1,"[-1.9054892871884825, 8.276204545004456, -2.262850250708274, -1.5239553305358544, -1.6198714800204135, -1.1237581947298108]"
teacher:Other than this side cant you get a triangle,1,"[-1.9448228316191878, 9.90231699592159, -2.128601580382187, -1.7667844013476632, -2.846932524960716, -1.7495578483506855]"
teacher:A way to partition it,1,"[-1.9564078461736343, 9.132144461791182, -1.7996735625974603, -2.953408078863692, -1.000265530374214, -1.1809934161798192]"
teacher:Even on this side its good if you think about it in the same way okay,1,"[-1.5839354053486128, 9.03291453738184, -2.0180548441562878, -1.8007731057207277, -1.5407049188859914, -2.9672723210884957]"
teacher:What;student:I was able to make a hexagon into a triangle,1,"[-1.348976521794353, 9.73678773360087, -2.0901777950784695, -2.0987546305621616, -1.7415581447500266, -1.6649868320486245]"
teacher:This,1,"[-2.305556966903795, 8.012627307661052, -1.353215142724414, -1.0744741051283848, -1.414514911521147, -1.1424818967526829]"
teacher:Is it okay;student:Thats terrible of you,1,"[-1.482514927348824, 9.857998414838391, -2.6758210774993842, -2.517754125996025, -1.403587634216865, -1.6517377905377333]"
teacher:We can get it over here also right,1,"[-1.3744198003198367, 9.075347188713781, -1.618036323478649, -1.548324703101761, -2.779918390059742, -1.9049790718832977]"
teacher:Then do you get it only on this side;student:Yes,1,"[-2.327073659772831, 8.578696340052922, -1.9385360136392302, -1.655906565477761, -2.8579173864822147, -2.4893730885392973]"
teacher:Then how about this,1,"[-1.342406065173023, 8.095548332883606, -1.1662243803226795, -1.4698872753485859, -2.3987456788373156, -2.991689533287687]"
teacher:Is it just this side where we can do it,1,"[-1.6993320338182338, 9.805137234228418, -1.265583782906565, -2.386872205881714, -2.5968843179397374, -2.6183721613902184]"
teacher:We can do this side also right;student:This side,1,"[-2.7082918727725795, 8.77229850153491, -2.165377376289802, -1.4316170303435602, -1.6661914357312428, -1.2423100705765198]"
teacher:How about this,1,"[-2.070944130709054, 9.963727522868929, -1.7215859100445419, -1.383244923964084, -2.168702486181254, -1.407809153145331]"
teacher:This is you drew it like this and oh you drew it like this;student:No,1,"[-1.0853728999501162, 9.007674931019162, -1.0775919853181655, -1.7636328039768316, -1.8761331641860435, -1.3605202021271767]"
teacher:This is good huh,1,"[-1.9527432471373203, 8.660700625372531, -2.979799774336782, -2.3957218746185363, -1.9607049044296285, -1.208752312785182]"
teacher:This its the same as this huh,1,"[-1.522365152061224, 8.620097401865086, -1.0022389985343476, -1.649483049357972, -1.5235393786615214, -1.3384323078616382]"
teacher:Since you Phuse are asking for it lets do it okay;student:Actually I dont want to,1,"[-1.9154607712407365, 9.302619477078805, -1.3874796274794727, -1.9100541485534794, -1.777448362269133, -2.4468615143423995]"
teacher:Draw over here and you can do this right,1,"[-1.467378826530977, 9.3156971127929, -2.2811379340805855, -1.5587906464687467, -2.938888120769798, -2.674056956155031]"
teacher:Did you get one,1,"[-1.3724355323200224, 8.13055386063775, -2.150627139615565, -2.3664552691435135, -2.260142482488062, -2.97329655184624]"
teacher:You were close in getting the other huh,1,"[-1.4696935864216785, 8.709892380354411, -2.870950131138274, -1.949040693489179, -2.2570294477146646, -2.2075365962666194]"
teacher:Its okay right,1,"[-2.718499775847402, 8.184458568685333, -1.396096116594951, -2.2157413327351962, -2.393937549653809, -2.3577080608764955]"
teacher:You got one right,1,"[-2.9646434289222197, 9.479562951982265, -2.360646940292188, -1.787181108665086, -1.4839758082972259, -1.8527710542094917]"
teacher:Then these are parallel right;student:Yes,1,"[-1.5275406928447803, 8.091893491550138, -2.8661213219466743, -2.1949100025130925, -2.9147391811671155, -2.7775869095654144]"
teacher:This is parallel right,1,"[-1.9745886312527743, 9.05280171921983, -2.1076332642646736, -1.7779013360749314, -1.0779352264789022, -2.7359303270464546]"
teacher:Then the triangle and this orangecolored object is the same right;student:Yes,1,"[-1.2492635351977774, 8.565513404179802, -1.6353433575518839, -2.0497765568643995, -2.2142775744070056, -2.19260087396382]"
teacher:You found eight,1,"[-2.3923803287309013, 8.172295244325742, -2.0064400174978996, -2.3863040610212147, -1.2733176237916126, -2.782140339673223]"
teacher:Wheres 19,1,"[-1.8823699129211853, 8.766113026213045, -2.3449246962481745, -2.8427101686639955, -2.779963706205841, -1.0933360578413527]"
teacher:We can understand enough right,1,"[-2.234817596789501, 8.84144340583286, -2.943857565363174, -1.5156039667271362, -2.873391264159376, -2.5948157256269564]"
teacher:Pay attention okay,1,"[-2.254410671097302, 9.410987533725429, -2.7012772439086814, -1.6545428708871381, -1.2109167464958646, -2.340328624914118]"
teacher:Is there any question,1,"[-2.4539037982600034, 9.414833811646332, -1.2170783346599197, -2.4499015546515963, -2.599589419718634, -1.0904690952663278]"
teacher:Do you remember what they were,1,"[-2.7804189668508954, 9.846179783206923, -1.1748994742430408, -2.4989088807517614, -2.9318767907197425, -1.5222003099767392]"
teacher:Are you done,1,"[-2.078957039225096, 9.17170027692232, -1.0943431346469945, -1.3721984130268032, -2.625254748411873, -2.726191441305985]"
teacher:Can I ask,1,"[-2.9385765541056106, 8.794124519663436, -1.5786520595749742, -1.116363468137999, -2.6628499434737236, -2.6198359891296086]"
teacher:People who solved it,1,"[-1.5274693335781981, 9.90738209976836, -2.682368741005611, -1.8519239220757338, -2.637712615897594, -2.331170946359937]"
teacher:Okay then Arai,1,"[-1.7749451431415437, 9.497245686271349, -2.891363541113954, -2.870221891189799, -1.5830989020872466, -1.5182820806072903]"
teacher:Did you extend it like this,1,"[-1.8857623836538557, 9.143270766303964, -2.980633909475415, -2.3616519498427238, -2.2662318518041493, -2.3752824672005293]"
teacher:This;student:That is 50 degrees so,1,"[-2.2997547838699646, 9.711965648644126, -1.8171499181961446, -2.9389254329453864, -1.666980710638501, -2.7308552800433]"
teacher:Not a straight line,1,"[-1.7398693216323449, 9.998253423826686, -1.0015098943118568, -1.2346145973686078, -1.012046884800314, -2.4340091483972683]"
teacher:Is this okay,1,"[-1.8750517975391325, 8.90839386586698, -1.4010562970855012, -2.613137371564715, -2.365067327717398, -2.025281963234508]"
teacher:About five people,1,"[-2.451894118631865, 8.642140748765256, -1.4795757246470687, -1.9918060355294085, -2.6186361159111398, -2.0852594405739673]"
teacher:Okay Bunya,1,"[-2.0671367447892273, 9.33610774809187, -1.8929188372102719, -1.984687562526234, -2.308485872607047, -2.335234924065355]"
teacher:Okay please go ahead,1,"[-1.5360490322572489, 8.815617394825738, -1.1854309109088257, -2.993068883369913, -2.0101955171620522, -2.468097789427265]"
teacher:Oops;student:Draw a parallel line,1,"[-2.9373498633137576, 9.015851612902987, -2.200269571741339, -1.962982472033729, -1.4410130802944225, -2.708885156822089]"
teacher:One person Chika,1,"[-2.547663163258047, 8.331841535091892, -2.255864271672709, -1.5196346476262967, -1.4601859092774256, -2.441177534697828]"
teacher:Any more questions,1,"[-1.511364620583957, 8.697056009892277, -1.8803866798248663, -2.013215213848266, -2.224216260583991, -1.6665047781437747]"
teacher:Just Doi,1,"[-1.4837039818634556, 9.164612301224906, -2.3360604159186336, -2.063231526152289, -1.8507106244252793, -2.9237017575684927]"
teacher:Understand,1,"[-2.33866705822106, 9.131755976150266, -2.21444434241855, -2.060272656042105, -2.578191176638555, -1.0452221531158468]"
teacher:Understand,1,"[-2.641964339464386, 9.441946535755308, -1.2343228945929465, -2.9820046312340462, -1.1344628299446404, -2.441419511884758]"
teacher:Identity,1,"[-2.420998685037496, 9.393802356098618, -1.6439595112423668, -1.7166036586168187, -2.2878019291455125, -2.4319008267521127]"
teacher:Identity;student:Identity,1,"[-1.3658074237021594, 8.726527377046704, -2.298985810858402, -2.0687103623254073, -1.376594626602018, -2.404109253953364]"
teacher:Do you think that we try all the values for X,1,"[-1.7043870008147677, 8.996131994476647, -2.7615799217852794, -2.863218978314936, -2.153117862220138, -1.016028142568507]"
teacher:It will be always true okay,1,"[-1.0848719568521168, 9.652917877163425, -2.8330221402350104, -1.844733465492802, -2.101708220046512, -2.1387030168906254]"
teacher:Are they identities,1,"[-1.6007665025749604, 8.22674474384244, -2.8749130480447667, -1.821031059821445, -2.8304554483476387, -2.285755900873564]"
teacher:Or are they just equations,1,"[-1.4879455715465473, 8.621436493804032, -2.563366930938832, -2.544296613913575, -1.7629141829855905, -1.0933743010577268]"
teacher:Are they equal;student:Minus 12,1,"[-2.80921140560537, 8.062699359816051, -2.125868087616715, -2.5057966981487465, -2.8018559255777156, -1.2047550876134736]"
teacher:How about some helper,1,"[-2.3538095647402946, 9.896356986703228, -2.3894701762258594, -1.7750439905606075, -2.9170014442329943, -2.8022275398704606]"
teacher:So Wing Chung,1,"[-1.718583841412317, 9.42573402267688, -2.8281120783381524, -1.964002323561459, -2.47634279349856, -2.6557542489726647]"
teacher:How about the bracket,1,"[-1.7985347417121715, 9.55966771706769, -2.4422013735876025, -1.223515640422371, -1.801360652057273, -2.5621349444071386]"
teacher:How about the righthand side,1,"[-2.524897857198985, 8.229537165306374, -2.436356717092435, -2.7070211496121157, -2.3000050457206824, -2.831302270996865]"
teacher:After simplification you have two expanded forms are they equal,1,"[-1.80662835418633, 8.457111875837489, -2.421017565323737, -2.830479396122759, -1.178452709928792, -1.3909213620813958]"
teacher:But of course now it is not the same negative 10 positive 10 okay,1,"[-1.0135647852322067, 9.423940701354365, -2.6874892176487797, -2.850727114796998, -1.6390335467539532, -2.063090361754416]"
teacher:Then can we say that it is an identity,1,"[-1.3290146425886444, 8.7981451633546, -1.424948768874527, -2.83960675122098, -2.3826492221468945, -2.907556890167041]"
teacher:Or you complete this okay,1,"[-1.637878901367117, 9.555517192455243, -2.825200995851211, -1.5583558247663405, -2.23821538917259, -2.8569226847746774]"
teacher:Use the method okay,1,"[-2.212680910735342, 8.28680545988308, -2.389095400071674, -1.4180676317530783, -1.1593071026219341, -1.9669837923268876]"
teacher:Are there any more,1,"[-2.533330301949519, 9.302315866954478, -2.2015134276302772, -1.9275145972325467, -1.7179046478616742, -1.4840029088217188]"
teacher:There are always at least two or three of you thinking about it;student:Eda difficult,1,"[-1.7108075035798824, 8.29295576496607, -2.294412702954302, -1.5065552139526157, -1.8161105139760996, -2.685866939533669]"
teacher:It isnt okay if you try to solve it yourself and find it can be solved right,1,"[-2.4083883842703733, 8.897648814194783, -2.1977171382702427, -2.3647576088897946, -1.3360319631372632, -2.002467818558591]"
teacher:Its probably right,1,"[-2.7860074361328984, 8.594537168654064, -1.189135985441626, -1.4482339079554436, -1.885580073844862, -1.0624672514826816]"
teacher:Which one is that group three,1,"[-1.6885662657131926, 9.875518575815809, -2.6186009398377057, -2.2876390055497113, -1.567230718974682, -1.2507985859585515]"
teacher:Which number,1,"[-2.2439461369569003, 9.357421445684846, -1.933282251491164, -2.6889194782503796, -2.7738308801587506, -1.5137834714344902]"
teacher:Number four;student:Number four,1,"[-2.090041865609039, 9.984321417692648, -1.1205581303785639, -2.5405466289081096, -2.5841293963975476, -2.4740009269588756]"
teacher:Can it be solved,1,"[-1.2757117999526144, 9.865432858788239, -1.8860388078803838, -1.1391110025952338, -2.256383428644498, -1.722549206027714]"
teacher:Youre able to solve it;student:It can be solved,1,"[-1.5739851308009705, 9.736287288201831, -1.0217351548536295, -1.7470297161120498, -1.855330687520383, -1.4483341410187125]"
teacher:What number,1,"[-1.0773505878406708, 9.995775683793784, -1.001542104531103, -2.9098412118399573, -2.7241134349778404, -2.0266794332446803]"
