text,label,logits
"The transition is from easy to advanced. It gets really confusing, not sure if it's just me. I am not following the lessons anymore so I left the course.",1,"[-1.9776216221820178, 9.940147164508101, -1.8610293848958952, -1.6480723946631939, -1.6550382692600316]"
"Lectures are careless prepared. It's really hard to follow this course without previous background in iOS development, despite it's called ""Introduction To Swift Programming"". There are a lot of small misleadings notes in course materials. Hope the next course in specialization ""iOS App Development with Swift"" would be much better.",1,"[-2.8895503947261565, 8.69559372777297, -2.7096537329759465, -2.9048298516438043, -1.721230835078833]"
"Not a bad introduction, but if you already know a bit about programming you can get the same basics and learn more quickly with a book.",1,"[-1.910986506704293, 8.159340757299471, -2.7538426572765795, -1.9023290100474828, -2.2360928312536075]"
"The professor just read the materials through all the modules, and the course was really boring. But, the content was quite updated that was the only good thing. Does not worth such a high payment.",1,"[-1.5896018528210623, 9.112074433422018, -2.9020851769979776, -1.5248746427500732, -1.3433873960462321]"
"This course has some great information and guidance for delving into the social media landscape. However, the tools that come with the paid version are not easy to use or well explained for the lay person.",1,"[-1.0907301400514926, 8.402249566004464, -2.9479496358948243, -2.0498785730477946, -2.574317574004931]"
"The course didn't feel as though it was aimed at a university level audience, which is what I expect from Coursera courses. I I did appreciate the prompt that the assignments gave me to actually sit down and write, but so far the feedback wasn't very helpful. I think that there should be much more guidance on how to give good feedback to peers. Reading a good number of submissions from members of the course, I didn't feel that this course gave them the practical skills needed for good prose, but w",1,"[-1.6249793833927615, 9.692211398224506, -2.6792608257675887, -1.4206900327667855, -1.3459710374289533]"
The assignments are highly dissociated from the course material. Also once the due date has passed sharing the best solution would help so as to give insights on what could have been done better.,1,"[-2.2994450258280126, 9.382116111570657, -2.533345037719, -1.9206937805810318, -1.159778154740248]"
"It was way too theoretical, the concepts were not clearly explained, the tests had concepts that had not been explained and the teacher is not good explaining it, it is too monotonous",1,"[-2.939916092329252, 8.877890972561113, -2.09512918999656, -1.3498449678688018, -1.6429673967607508]"
The course material was useful however greatly disappointed with the organisation. Many quizzes had in-complete questions (no figures) and there was no corrections made. I had to resort to checking through forums for the correct questions.,1,"[-1.217353777856101, 8.538109656807254, -2.1742539530958314, -1.242369309912617, -1.2754907012251449]"
"Its too easy. The exercises and quizzes are too simple to solve. Once can easily read 4-5 chapters from book in a single day and can complete this course. I feel that the duration (5weeks) for this course is way too long. The concepts discussed could have been easily understood in 3 weeks (at max). Also, I think the fees is high for such trivial concepts.",1,"[-2.086279443218698, 9.55933800101777, -1.2982945561544592, -2.2707188955807713, -1.979898703396784]"
"This was much less about the development of games as it was an intro to Unity. Furthermore, the assignments weren't graded on a timely basis, which left very room to collaborate and refine. Overall, I felt like I learned to follow a few basic things about Unity, nothing more.",1,"[-2.440633177780491, 8.011231767751495, -2.554603116885926, -1.5796126456101187, -1.5232265287871205]"
Course content feels upside down. You'll learn about machine algorithm specifics and caveats before anyone explains what the said algorithm actually hopes to achieve.,1,"[-2.073645762228354, 9.05786568555261, -2.7273628508014265, -1.3261083749329332, -1.1530317427495484]"
too much speciific details that make the course difficult to understanding.,1,"[-1.4707625253475594, 9.210956270566749, -2.7309919406334853, -2.3706855121455455, -1.3517088403494588]"
"The class isn't over but I'm suffering through it, not enjoying it, like I did the dino Uof A classes. Problems: the presenter is HORRIBLE. He's sing-songy, trying to be interesting. Can't you get the dino guy? Or me -I'll do it for free. PAINFUL. Also - you need more graphics. Charging along with Mr. Boring and a map of Alaska behind him as concept after concept - difficult ones for folks who aren't like me with lots of background - is a perfect recipe for lack of comprehension. Even inept and cheesy graphics would be better than nothing. Yes, I noticed that the earth is spinning the wrong way in the ""sun at an angle around the sun"" graphic but who cares? It's something. And yes, I know it's free, and I know you have budgets, but 3 universities can't rustle up a graphics undergrad to help out and call it an internship?? The content is probably better than my perception - and I'm perceiving high! - because I need an aspirin after 20 minutes of Mr. Please Get A Professional Presenter [or at least competent.] I create online education that is nothing better than Powerpoint and a talking head, lack of budget, but at least the head doesn't make people want to drown themselves in a melting glacier.",1,"[-1.8529678536453074, 8.068263582842867, -1.8664536259554059, -1.2773537319317965, -1.5458847829535411]"
